id,day,hour,minute,sensor_shutter,sensor_light,dayWeek
13,32,3,15,0,0,3
14,32,3,30,0,0,3
15,32,3,45,0,0,3
16,32,4,0,0,0,3
17,32,4,15,0,0,3
18,32,4,30,0,0,3
19,32,4,45,0,0,3
20,32,5,0,0,0,3
21,32,5,15,0,1,3
22,32,5,30,0,0,3
23,32,5,45,0,0,3
24,32,6,0,0,1,3
25,32,6,15,0,1,3
26,32,6,30,0,1,3
27,32,6,45,0,1,3
28,32,7,0,0,0,3
29,32,7,15,0,0,3
30,32,7,30,0,0,3
31,32,7,45,0,0,3
32,32,8,0,0,0,3
33,32,8,15,0,0,3
34,32,8,30,0,0,3
35,32,8,45,0,0,3
36,32,9,0,0,0,3
37,32,9,15,0,0,3
38,32,9,30,0,0,3
39,32,9,45,0,0,3
40,32,10,0,0,0,3
41,32,10,15,0,0,3
42,32,10,30,0,0,3
43,32,10,45,0,0,3
44,32,11,0,0,0,3
45,32,11,15,0,0,3
46,32,11,30,0,0,3
47,32,11,45,0,0,3
48,32,12,0,0,0,3
49,32,12,15,0,0,3
50,32,12,30,0,0,3
51,32,12,45,0,0,3
52,32,13,0,0,0,3
53,32,13,15,0,0,3
54,32,13,30,0,0,3
55,32,13,45,0,0,3
56,32,14,0,0,0,3
57,32,14,15,0,0,3
58,32,14,30,0,0,3
59,32,14,45,0,0,3
60,32,15,0,0,0,3
61,32,15,15,0,0,3
62,32,15,30,0,0,3
63,32,15,45,1,0,3
64,32,16,0,1,0,3
65,32,16,15,1,0,3
66,32,16,30,1,0,3
67,32,16,45,1,0,3
68,32,17,0,1,0,3
69,32,17,15,1,0,3
70,32,17,30,1,0,3
71,32,17,45,0,1,3
72,32,18,0,1,0,3
73,32,18,15,1,0,3
74,32,18,30,0,1,3
75,32,18,45,1,0,3
76,32,19,0,1,0,3
77,32,19,15,1,0,3
78,32,19,30,1,0,3
79,32,19,45,1,0,3
80,32,20,0,1,0,3
81,32,20,15,1,0,3
82,32,20,30,1,0,3
83,32,20,45,1,0,3
84,32,21,0,1,0,3
85,32,21,15,0,0,3
86,32,21,30,0,0,3
87,32,21,45,0,0,3
88,32,22,0,0,0,3
89,32,22,15,0,0,3
90,32,22,30,0,0,3
91,32,22,45,0,0,3
92,32,23,0,0,0,3
93,32,23,15,0,0,3
94,32,23,30,0,0,3
95,32,23,45,0,0,3
0,33,0,0,0,0,4
1,33,0,15,0,0,4
2,33,0,30,0,0,4
3,33,0,45,0,0,4
4,33,1,0,0,0,4
5,33,1,15,0,0,4
6,33,1,30,1,0,4
7,33,1,45,0,0,4
8,33,2,0,0,0,4
9,33,2,15,0,0,4
10,33,2,30,0,0,4
11,33,2,45,0,0,4
12,33,3,0,0,0,4
13,33,3,15,0,0,4
14,33,3,30,0,0,4
15,33,3,45,0,0,4
16,33,4,0,0,0,4
17,33,4,15,0,0,4
18,33,4,30,0,0,4
19,33,4,45,0,0,4
20,33,5,0,0,0,4
21,33,5,15,0,0,4
22,33,5,30,0,1,4
23,33,5,45,0,1,4
24,33,6,0,0,0,4
25,33,6,15,0,1,4
26,33,6,30,0,1,4
27,33,6,45,0,1,4
28,33,7,0,0,1,4
29,33,7,15,0,0,4
30,33,7,30,0,0,4
31,33,7,45,0,0,4
32,33,8,0,0,0,4
33,33,8,15,0,0,4
34,33,8,30,0,0,4
35,33,8,45,0,0,4
36,33,9,0,0,0,4
37,33,9,15,0,0,4
38,33,9,30,0,0,4
39,33,9,45,0,0,4
40,33,10,0,0,0,4
41,33,10,15,0,0,4
42,33,10,30,0,0,4
43,33,10,45,0,0,4
44,33,11,0,0,0,4
45,33,11,15,0,0,4
46,33,11,30,0,0,4
47,33,11,45,0,0,4
48,33,12,0,0,0,4
49,33,12,15,0,0,4
50,33,12,30,0,0,4
51,33,12,45,0,0,4
52,33,13,0,0,0,4
53,33,13,15,0,0,4
54,33,13,30,0,0,4
55,33,13,45,0,0,4
56,33,14,0,0,0,4
57,33,14,15,0,0,4
58,33,14,30,0,0,4
59,33,14,45,0,0,4
60,33,15,0,0,0,4
61,33,15,15,0,0,4
62,33,15,30,0,0,4
63,33,15,45,0,0,4
64,33,16,0,1,0,4
65,33,16,15,1,0,4
66,33,16,30,1,0,4
67,33,16,45,1,0,4
68,33,17,0,1,0,4
69,33,17,15,1,0,4
70,33,17,30,1,0,4
71,33,17,45,1,0,4
72,33,18,0,1,0,4
73,33,18,15,1,0,4
74,33,18,30,1,0,4
75,33,18,45,1,0,4
76,33,19,0,1,0,4
77,33,19,15,1,0,4
78,33,19,30,1,0,4
79,33,19,45,1,0,4
80,33,20,0,1,0,4
81,33,20,15,1,0,4
82,33,20,30,1,0,4
83,33,20,45,0,1,4
84,33,21,0,0,0,4
85,33,21,15,1,0,4
86,33,21,30,0,0,4
87,33,21,45,0,0,4
88,33,22,0,0,0,4
89,33,22,15,0,0,4
90,33,22,30,0,0,4
91,33,22,45,0,1,4
92,33,23,0,0,0,4
93,33,23,15,0,0,4
94,33,23,30,0,0,4
95,33,23,45,0,0,4
0,34,0,0,0,0,5
1,34,0,15,0,0,5
2,34,0,30,0,1,5
3,34,0,45,0,0,5
4,34,1,0,0,0,5
5,34,1,15,0,0,5
6,34,1,30,0,0,5
7,34,1,45,0,0,5
8,34,2,0,0,0,5
9,34,2,15,0,0,5
10,34,2,30,0,0,5
11,34,2,45,0,0,5
12,34,3,0,0,0,5
13,34,3,15,0,0,5
14,34,3,30,0,0,5
15,34,3,45,0,0,5
16,34,4,0,0,0,5
17,34,4,15,0,0,5
18,34,4,30,0,0,5
19,34,4,45,0,0,5
20,34,5,0,0,0,5
21,34,5,15,0,0,5
22,34,5,30,1,0,5
23,34,5,45,0,1,5
24,34,6,0,0,1,5
25,34,6,15,0,1,5
26,34,6,30,0,1,5
27,34,6,45,0,1,5
28,34,7,0,0,0,5
29,34,7,15,0,0,5
30,34,7,30,0,0,5
31,34,7,45,0,0,5
32,34,8,0,0,0,5
33,34,8,15,0,0,5
34,34,8,30,0,0,5
35,34,8,45,0,0,5
36,34,9,0,0,0,5
37,34,9,15,0,0,5
38,34,9,30,0,0,5
39,34,9,45,0,0,5
40,34,10,0,0,0,5
41,34,10,15,0,0,5
42,34,10,30,0,0,5
43,34,10,45,0,0,5
44,34,11,0,0,0,5
45,34,11,15,1,0,5
46,34,11,30,0,0,5
47,34,11,45,0,0,5
48,34,12,0,0,0,5
49,34,12,15,0,0,5
50,34,12,30,0,0,5
51,34,12,45,0,0,5
52,34,13,0,0,0,5
53,34,13,15,0,0,5
54,34,13,30,0,0,5
55,34,13,45,0,0,5
56,34,14,0,0,0,5
57,34,14,15,0,0,5
58,34,14,30,0,0,5
59,34,14,45,0,0,5
60,34,15,0,0,0,5
61,34,15,15,0,0,5
62,34,15,30,0,0,5
63,34,15,45,0,0,5
64,34,16,0,1,0,5
65,34,16,15,1,0,5
66,34,16,30,1,0,5
67,34,16,45,1,0,5
68,34,17,0,1,0,5
69,34,17,15,1,0,5
70,34,17,30,1,0,5
71,34,17,45,1,0,5
72,34,18,0,1,0,5
73,34,18,15,1,0,5
74,34,18,30,1,0,5
75,34,18,45,1,0,5
76,34,19,0,1,0,5
77,34,19,15,1,0,5
78,34,19,30,1,0,5
79,34,19,45,1,1,5
80,34,20,0,1,0,5
81,34,20,15,1,0,5
82,34,20,30,1,0,5
83,34,20,45,1,0,5
84,34,21,0,1,0,5
85,34,21,15,0,0,5
86,34,21,30,0,0,5
87,34,21,45,0,0,5
88,34,22,0,0,0,5
89,34,22,15,0,0,5
90,34,22,30,0,0,5
91,34,22,45,0,0,5
92,34,23,0,0,0,5
93,34,23,15,0,0,5
94,34,23,30,0,0,5
95,34,23,45,0,0,5
0,35,0,0,0,0,6
1,35,0,15,0,0,6
2,35,0,30,0,0,6
3,35,0,45,0,0,6
4,35,1,0,0,0,6
5,35,1,15,0,0,6
6,35,1,30,0,0,6
7,35,1,45,0,0,6
8,35,2,0,0,0,6
9,35,2,15,0,0,6
10,35,2,30,0,0,6
11,35,2,45,0,0,6
12,35,3,0,0,0,6
13,35,3,15,0,0,6
14,35,3,30,0,0,6
15,35,3,45,0,0,6
16,35,4,0,0,0,6
17,35,4,15,0,0,6
18,35,4,30,0,0,6
19,35,4,45,1,0,6
20,35,5,0,0,0,6
21,35,5,15,0,0,6
22,35,5,30,0,0,6
23,35,5,45,0,1,6
24,35,6,0,0,0,6
25,35,6,15,0,1,6
26,35,6,30,0,1,6
27,35,6,45,0,1,6
28,35,7,0,0,1,6
29,35,7,15,0,1,6
30,35,7,30,0,0,6
31,35,7,45,0,0,6
32,35,8,0,0,0,6
33,35,8,15,0,0,6
34,35,8,30,0,0,6
35,35,8,45,0,0,6
36,35,9,0,0,0,6
37,35,9,15,0,0,6
38,35,9,30,0,0,6
39,35,9,45,0,0,6
40,35,10,0,0,0,6
41,35,10,15,0,0,6
42,35,10,30,0,0,6
43,35,10,45,0,0,6
44,35,11,0,0,0,6
45,35,11,15,0,0,6
46,35,11,30,0,0,6
47,35,11,45,0,0,6
48,35,12,0,0,0,6
49,35,12,15,0,0,6
50,35,12,30,0,0,6
51,35,12,45,0,0,6
52,35,13,0,0,0,6
53,35,13,15,0,0,6
54,35,13,30,0,0,6
55,35,13,45,0,0,6
56,35,14,0,0,0,6
57,35,14,15,0,0,6
58,35,14,30,0,0,6
59,35,14,45,0,0,6
60,35,15,0,0,0,6
61,35,15,15,0,0,6
62,35,15,30,0,0,6
63,35,15,45,0,0,6
64,35,16,0,1,0,6
65,35,16,15,1,0,6
66,35,16,30,1,0,6
67,35,16,45,1,0,6
68,35,17,0,1,0,6
69,35,17,15,0,1,6
70,35,17,30,1,0,6
71,35,17,45,1,0,6
72,35,18,0,1,0,6
73,35,18,15,1,0,6
74,35,18,30,1,0,6
75,35,18,45,1,0,6
76,35,19,0,1,0,6
77,35,19,15,1,0,6
78,35,19,30,1,0,6
79,35,19,45,1,0,6
80,35,20,0,1,0,6
81,35,20,15,1,0,6
82,35,20,30,1,0,6
83,35,20,45,0,1,6
84,35,21,0,1,0,6
85,35,21,15,0,0,6
86,35,21,30,0,0,6
87,35,21,45,0,0,6
88,35,22,0,0,0,6
89,35,22,15,0,0,6
90,35,22,30,0,0,6
91,35,22,45,0,0,6
92,35,23,0,0,0,6
93,35,23,15,0,0,6
94,35,23,30,0,0,6
95,35,23,45,0,0,6
0,36,0,0,0,0,0
1,36,0,15,0,0,0
2,36,0,30,0,0,0
3,36,0,45,0,0,0
4,36,1,0,0,0,0
5,36,1,15,0,0,0
6,36,1,30,0,0,0
7,36,1,45,0,0,0
8,36,2,0,0,0,0
9,36,2,15,0,0,0
10,36,2,30,0,0,0
11,36,2,45,0,0,0
12,36,3,0,0,0,0
13,36,3,15,0,0,0
14,36,3,30,0,0,0
15,36,3,45,0,0,0
16,36,4,0,0,0,0
17,36,4,15,0,0,0
18,36,4,30,0,0,0
19,36,4,45,1,1,0
20,36,5,0,0,0,0
21,36,5,15,0,0,0
22,36,5,30,0,1,0
23,36,5,45,0,1,0
24,36,6,0,0,1,0
25,36,6,15,0,1,0
26,36,6,30,0,1,0
27,36,6,45,0,0,0
28,36,7,0,0,1,0
29,36,7,15,0,1,0
30,36,7,30,0,0,0
31,36,7,45,0,0,0
32,36,8,0,0,0,0
33,36,8,15,0,0,0
34,36,8,30,0,0,0
35,36,8,45,0,0,0
36,36,9,0,0,0,0
37,36,9,15,0,0,0
38,36,9,30,0,0,0
39,36,9,45,0,0,0
40,36,10,0,0,0,0
41,36,10,15,0,0,0
42,36,10,30,0,0,0
43,36,10,45,0,0,0
44,36,11,0,0,0,0
45,36,11,15,0,0,0
46,36,11,30,0,0,0
47,36,11,45,0,0,0
48,36,12,0,0,0,0
49,36,12,15,0,0,0
50,36,12,30,0,0,0
51,36,12,45,0,0,0
52,36,13,0,0,0,0
53,36,13,15,0,0,0
54,36,13,30,0,0,0
55,36,13,45,0,0,0
56,36,14,0,0,0,0
57,36,14,15,0,1,0
58,36,14,30,0,0,0
59,36,14,45,0,0,0
60,36,15,0,0,0,0
61,36,15,15,0,0,0
62,36,15,30,0,0,0
63,36,15,45,0,0,0
64,36,16,0,1,0,0
65,36,16,15,1,0,0
66,36,16,30,1,0,0
67,36,16,45,1,0,0
68,36,17,0,1,0,0
69,36,17,15,1,0,0
70,36,17,30,1,0,0
71,36,17,45,1,0,0
72,36,18,0,1,0,0
73,36,18,15,1,0,0
74,36,18,30,1,0,0
75,36,18,45,1,0,0
76,36,19,0,1,0,0
77,36,19,15,1,0,0
78,36,19,30,1,0,0
79,36,19,45,1,0,0
80,36,20,0,1,0,0
81,36,20,15,1,0,0
82,36,20,30,1,0,0
83,36,20,45,1,0,0
84,36,21,0,1,0,0
85,36,21,15,0,0,0
86,36,21,30,0,0,0
87,36,21,45,1,0,0
88,36,22,0,0,0,0
89,36,22,15,0,0,0
90,36,22,30,0,0,0
91,36,22,45,0,0,0
92,36,23,0,0,0,0
93,36,23,15,0,0,0
94,36,23,30,0,0,0
95,36,23,45,0,0,0
0,37,0,0,0,0,1
1,37,0,15,0,0,1
2,37,0,30,0,0,1
3,37,0,45,0,0,1
4,37,1,0,0,0,1
5,37,1,15,0,0,1
6,37,1,30,0,1,1
7,37,1,45,0,0,1
8,37,2,0,0,0,1
9,37,2,15,0,0,1
10,37,2,30,0,0,1
11,37,2,45,0,0,1
12,37,3,0,0,0,1
13,37,3,15,0,0,1
14,37,3,30,0,0,1
15,37,3,45,0,0,1
16,37,4,0,0,0,1
17,37,4,15,0,0,1
18,37,4,30,0,0,1
19,37,4,45,0,0,1
20,37,5,0,0,0,1
21,37,5,15,0,0,1
22,37,5,30,0,1,1
23,37,5,45,0,1,1
24,37,6,0,0,1,1
25,37,6,15,0,1,1
26,37,6,30,0,1,1
27,37,6,45,0,1,1
28,37,7,0,0,0,1
29,37,7,15,0,0,1
30,37,7,30,0,0,1
31,37,7,45,0,0,1
32,37,8,0,0,0,1
33,37,8,15,0,0,1
34,37,8,30,0,0,1
35,37,8,45,0,0,1
36,37,9,0,0,0,1
37,37,9,15,0,0,1
38,37,9,30,0,0,1
39,37,9,45,0,0,1
40,37,10,0,0,0,1
41,37,10,15,0,0,1
42,37,10,30,0,0,1
43,37,10,45,0,0,1
44,37,11,0,0,0,1
45,37,11,15,0,0,1
46,37,11,30,0,0,1
47,37,11,45,0,0,1
48,37,12,0,0,0,1
49,37,12,15,0,0,1
50,37,12,30,0,0,1
51,37,12,45,0,0,1
52,37,13,0,0,0,1
53,37,13,15,0,0,1
54,37,13,30,0,0,1
55,37,13,45,0,0,1
56,37,14,0,0,0,1
57,37,14,15,0,0,1
58,37,14,30,0,0,1
59,37,14,45,0,0,1
60,37,15,0,0,0,1
61,37,15,15,0,0,1
62,37,15,30,0,0,1
63,37,15,45,0,0,1
64,37,16,0,1,0,1
65,37,16,15,1,0,1
66,37,16,30,1,0,1
67,37,16,45,1,0,1
68,37,17,0,1,0,1
69,37,17,15,1,0,1
70,37,17,30,1,0,1
71,37,17,45,1,0,1
72,37,18,0,1,0,1
73,37,18,15,1,1,1
74,37,18,30,1,0,1
75,37,18,45,1,0,1
76,37,19,0,1,0,1
77,37,19,15,1,0,1
78,37,19,30,1,0,1
79,37,19,45,1,0,1
80,37,20,0,1,0,1
81,37,20,15,1,0,1
82,37,20,30,1,0,1
83,37,20,45,1,0,1
84,37,21,0,0,0,1
85,37,21,15,0,0,1
86,37,21,30,0,0,1
87,37,21,45,0,0,1
88,37,22,0,0,0,1
89,37,22,15,0,0,1
90,37,22,30,0,0,1
91,37,22,45,0,0,1
92,37,23,0,0,0,1
93,37,23,15,0,0,1
94,37,23,30,0,0,1
95,37,23,45,0,0,1
0,38,0,0,0,0,2
1,38,0,15,0,0,2
2,38,0,30,0,0,2
3,38,0,45,0,0,2
4,38,1,0,0,0,2
5,38,1,15,0,0,2
6,38,1,30,0,0,2
7,38,1,45,0,0,2
8,38,2,0,0,0,2
9,38,2,15,0,0,2
10,38,2,30,0,0,2
11,38,2,45,0,0,2
12,38,3,0,0,0,2
13,38,3,15,0,0,2
14,38,3,30,0,0,2
15,38,3,45,0,0,2
16,38,4,0,0,1,2
17,38,4,15,0,0,2
18,38,4,30,0,0,2
19,38,4,45,0,0,2
20,38,5,0,0,0,2
21,38,5,15,0,0,2
22,38,5,30,0,1,2
23,38,5,45,0,1,2
24,38,6,0,0,1,2
25,38,6,15,0,1,2
26,38,6,30,0,1,2
27,38,6,45,0,1,2
28,38,7,0,0,0,2
29,38,7,15,0,1,2
30,38,7,30,0,0,2
31,38,7,45,0,0,2
32,38,8,0,0,0,2
33,38,8,15,0,0,2
34,38,8,30,0,0,2
35,38,8,45,0,0,2
36,38,9,0,0,0,2
37,38,9,15,0,0,2
38,38,9,30,0,0,2
39,38,9,45,0,0,2
40,38,10,0,0,1,2
41,38,10,15,0,0,2
42,38,10,30,0,0,2
43,38,10,45,0,0,2
44,38,11,0,0,0,2
45,38,11,15,0,0,2
46,38,11,30,0,0,2
47,38,11,45,0,0,2
48,38,12,0,1,0,2
49,38,12,15,0,0,2
50,38,12,30,0,0,2
51,38,12,45,0,0,2
52,38,13,0,0,0,2
53,38,13,15,1,1,2
54,38,13,30,0,0,2
55,38,13,45,0,0,2
56,38,14,0,0,0,2
57,38,14,15,0,0,2
58,38,14,30,0,0,2
59,38,14,45,0,0,2
60,38,15,0,0,0,2
61,38,15,15,0,0,2
62,38,15,30,1,0,2
63,38,15,45,1,0,2
64,38,16,0,1,0,2
65,38,16,15,1,0,2
66,38,16,30,1,0,2
67,38,16,45,1,0,2
68,38,17,0,1,0,2
69,38,17,15,0,0,2
70,38,17,30,1,0,2
71,38,17,45,1,0,2
72,38,18,0,1,0,2
73,38,18,15,0,0,2
74,38,18,30,1,0,2
75,38,18,45,1,0,2
76,38,19,0,1,0,2
77,38,19,15,1,0,2
78,38,19,30,1,0,2
79,38,19,45,1,0,2
80,38,20,0,1,0,2
81,38,20,15,1,0,2
82,38,20,30,1,0,2
83,38,20,45,1,0,2
84,38,21,0,1,0,2
85,38,21,15,1,0,2
86,38,21,30,0,0,2
87,38,21,45,0,0,2
88,38,22,0,0,0,2
89,38,22,15,0,0,2
90,38,22,30,0,0,2
91,38,22,45,0,0,2
92,38,23,0,0,0,2
93,38,23,15,0,0,2
94,38,23,30,0,0,2
95,38,23,45,0,0,2
0,39,0,0,0,0,3
1,39,0,15,0,0,3
2,39,0,30,0,0,3
3,39,0,45,1,1,3
4,39,1,0,0,0,3
5,39,1,15,0,0,3
6,39,1,30,0,0,3
7,39,1,45,0,0,3
8,39,2,0,0,0,3
9,39,2,15,0,0,3
10,39,2,30,0,0,3
11,39,2,45,0,0,3
12,39,3,0,0,0,3
13,39,3,15,0,0,3
14,39,3,30,0,0,3
15,39,3,45,0,0,3
16,39,4,0,0,0,3
17,39,4,15,0,0,3
18,39,4,30,0,0,3
19,39,4,45,0,0,3
20,39,5,0,0,0,3
21,39,5,15,0,0,3
22,39,5,30,0,0,3
23,39,5,45,0,1,3
24,39,6,0,0,1,3
25,39,6,15,0,1,3
26,39,6,30,0,1,3
27,39,6,45,0,0,3
28,39,7,0,0,0,3
29,39,7,15,0,0,3
30,39,7,30,0,0,3
31,39,7,45,0,0,3
32,39,8,0,0,0,3
33,39,8,15,0,0,3
34,39,8,30,0,0,3
35,39,8,45,0,0,3
36,39,9,0,0,0,3
37,39,9,15,0,0,3
38,39,9,30,0,0,3
39,39,9,45,0,0,3
40,39,10,0,0,0,3
41,39,10,15,0,0,3
42,39,10,30,0,0,3
43,39,10,45,0,0,3
44,39,11,0,0,0,3
45,39,11,15,0,0,3
46,39,11,30,0,0,3
47,39,11,45,0,0,3
48,39,12,0,0,0,3
49,39,12,15,0,0,3
50,39,12,30,0,0,3
51,39,12,45,0,0,3
52,39,13,0,0,1,3
53,39,13,15,0,0,3
54,39,13,30,0,0,3
55,39,13,45,0,0,3
56,39,14,0,0,0,3
57,39,14,15,0,0,3
58,39,14,30,0,0,3
59,39,14,45,0,0,3
60,39,15,0,1,0,3
61,39,15,15,0,0,3
62,39,15,30,0,0,3
63,39,15,45,0,0,3
64,39,16,0,0,0,3
65,39,16,15,1,0,3
66,39,16,30,1,0,3
67,39,16,45,1,0,3
68,39,17,0,1,0,3
69,39,17,15,1,0,3
70,39,17,30,0,0,3
71,39,17,45,1,0,3
72,39,18,0,1,0,3
73,39,18,15,1,0,3
74,39,18,30,1,0,3
75,39,18,45,1,0,3
76,39,19,0,1,0,3
77,39,19,15,1,0,3
78,39,19,30,1,0,3
79,39,19,45,1,0,3
80,39,20,0,1,0,3
81,39,20,15,1,0,3
82,39,20,30,1,0,3
83,39,20,45,1,0,3
84,39,21,0,0,0,3
85,39,21,15,0,0,3
86,39,21,30,0,0,3
87,39,21,45,0,0,3
88,39,22,0,0,0,3
89,39,22,15,0,0,3
90,39,22,30,0,1,3
91,39,22,45,0,0,3
92,39,23,0,0,0,3
93,39,23,15,0,0,3
94,39,23,30,0,0,3
95,39,23,45,0,0,3
0,40,0,0,0,0,4
1,40,0,15,0,0,4
2,40,0,30,0,0,4
3,40,0,45,0,0,4
4,40,1,0,0,0,4
5,40,1,15,0,0,4
6,40,1,30,0,0,4
7,40,1,45,0,0,4
8,40,2,0,0,0,4
9,40,2,15,0,0,4
10,40,2,30,0,0,4
11,40,2,45,0,0,4
12,40,3,0,0,0,4
13,40,3,15,0,0,4
14,40,3,30,0,0,4
15,40,3,45,0,0,4
16,40,4,0,0,0,4
17,40,4,15,0,0,4
18,40,4,30,0,0,4
19,40,4,45,0,0,4
20,40,5,0,1,1,4
21,40,5,15,0,0,4
22,40,5,30,0,1,4
23,40,5,45,0,1,4
24,40,6,0,0,1,4
25,40,6,15,0,1,4
26,40,6,30,1,1,4
27,40,6,45,0,1,4
28,40,7,0,0,0,4
29,40,7,15,0,1,4
30,40,7,30,0,0,4
31,40,7,45,0,0,4
32,40,8,0,0,0,4
33,40,8,15,0,0,4
34,40,8,30,0,0,4
35,40,8,45,0,0,4
36,40,9,0,0,0,4
37,40,9,15,0,0,4
38,40,9,30,0,0,4
39,40,9,45,0,0,4
40,40,10,0,0,0,4
41,40,10,15,0,0,4
42,40,10,30,0,0,4
43,40,10,45,0,0,4
44,40,11,0,0,0,4
45,40,11,15,0,0,4
46,40,11,30,0,0,4
47,40,11,45,0,0,4
48,40,12,0,0,0,4
49,40,12,15,0,0,4
50,40,12,30,1,0,4
51,40,12,45,0,0,4
52,40,13,0,0,0,4
53,40,13,15,0,0,4
54,40,13,30,0,0,4
55,40,13,45,0,0,4
56,40,14,0,0,0,4
57,40,14,15,0,0,4
58,40,14,30,0,0,4
59,40,14,45,0,0,4
60,40,15,0,0,0,4
61,40,15,15,0,0,4
62,40,15,30,0,0,4
63,40,15,45,1,0,4
64,40,16,0,1,0,4
65,40,16,15,1,0,4
66,40,16,30,1,0,4
67,40,16,45,1,0,4
68,40,17,0,1,0,4
69,40,17,15,1,0,4
70,40,17,30,1,0,4
71,40,17,45,1,0,4
72,40,18,0,1,0,4
73,40,18,15,1,0,4
74,40,18,30,1,0,4
75,40,18,45,1,0,4
76,40,19,0,1,0,4
77,40,19,15,1,0,4
78,40,19,30,1,0,4
79,40,19,45,1,0,4
80,40,20,0,1,0,4
81,40,20,15,1,0,4
82,40,20,30,1,0,4
83,40,20,45,1,0,4
84,40,21,0,0,0,4
85,40,21,15,0,0,4
86,40,21,30,0,0,4
87,40,21,45,0,0,4
88,40,22,0,0,0,4
89,40,22,15,0,0,4
90,40,22,30,0,0,4
91,40,22,45,0,0,4
92,40,23,0,0,0,4
93,40,23,15,0,0,4
94,40,23,30,0,0,4
95,40,23,45,0,0,4
0,41,0,0,0,0,5
1,41,0,15,0,0,5
2,41,0,30,0,0,5
3,41,0,45,0,0,5
4,41,1,0,0,0,5
5,41,1,15,0,0,5
6,41,1,30,0,0,5
7,41,1,45,0,0,5
8,41,2,0,0,0,5
9,41,2,15,0,0,5
10,41,2,30,0,0,5
11,41,2,45,0,0,5
12,41,3,0,0,0,5
13,41,3,15,0,0,5
14,41,3,30,0,0,5
15,41,3,45,0,0,5
16,41,4,0,0,0,5
17,41,4,15,0,0,5
18,41,4,30,0,0,5
19,41,4,45,0,0,5
20,41,5,0,0,0,5
21,41,5,15,0,0,5
22,41,5,30,0,0,5
23,41,5,45,0,0,5
24,41,6,0,0,1,5
25,41,6,15,0,1,5
26,41,6,30,0,1,5
27,41,6,45,0,1,5
28,41,7,0,0,1,5
29,41,7,15,0,0,5
30,41,7,30,0,0,5
31,41,7,45,0,0,5
32,41,8,0,0,0,5
33,41,8,15,0,0,5
34,41,8,30,0,0,5
35,41,8,45,0,0,5
36,41,9,0,0,0,5
37,41,9,15,0,0,5
38,41,9,30,0,0,5
39,41,9,45,0,0,5
40,41,10,0,0,0,5
41,41,10,15,0,0,5
42,41,10,30,0,0,5
43,41,10,45,0,0,5
44,41,11,0,1,0,5
45,41,11,15,0,0,5
46,41,11,30,0,0,5
47,41,11,45,0,0,5
48,41,12,0,0,0,5
49,41,12,15,0,0,5
50,41,12,30,0,0,5
51,41,12,45,0,0,5
52,41,13,0,0,0,5
53,41,13,15,0,0,5
54,41,13,30,0,0,5
55,41,13,45,0,0,5
56,41,14,0,0,0,5
57,41,14,15,0,0,5
58,41,14,30,0,0,5
59,41,14,45,0,0,5
60,41,15,0,0,0,5
61,41,15,15,0,0,5
62,41,15,30,0,0,5
63,41,15,45,0,0,5
64,41,16,0,0,0,5
65,41,16,15,1,0,5
66,41,16,30,1,0,5
67,41,16,45,1,0,5
68,41,17,0,1,0,5
69,41,17,15,1,0,5
70,41,17,30,1,0,5
71,41,17,45,1,0,5
72,41,18,0,1,0,5
73,41,18,15,1,0,5
74,41,18,30,1,0,5
75,41,18,45,1,0,5
76,41,19,0,0,1,5
77,41,19,15,1,0,5
78,41,19,30,1,0,5
79,41,19,45,1,0,5
80,41,20,0,1,0,5
81,41,20,15,1,0,5
82,41,20,30,1,0,5
83,41,20,45,1,0,5
84,41,21,0,0,0,5
85,41,21,15,0,0,5
86,41,21,30,0,0,5
87,41,21,45,0,0,5
88,41,22,0,0,0,5
89,41,22,15,0,0,5
90,41,22,30,0,0,5
91,41,22,45,0,0,5
92,41,23,0,0,0,5
93,41,23,15,0,0,5
94,41,23,30,0,0,5
95,41,23,45,0,0,5
0,42,0,0,0,0,6
1,42,0,15,0,0,6
2,42,0,30,0,0,6
3,42,0,45,0,0,6
4,42,1,0,0,0,6
5,42,1,15,0,0,6
6,42,1,30,0,0,6
7,42,1,45,0,0,6
8,42,2,0,0,0,6
9,42,2,15,0,0,6
10,42,2,30,0,0,6
11,42,2,45,0,0,6
12,42,3,0,0,0,6
13,42,3,15,0,0,6
14,42,3,30,0,0,6
15,42,3,45,0,0,6
16,42,4,0,0,0,6
17,42,4,15,0,1,6
18,42,4,30,0,0,6
19,42,4,45,0,0,6
20,42,5,0,0,1,6
21,42,5,15,0,0,6
22,42,5,30,0,0,6
23,42,5,45,0,1,6
24,42,6,0,0,1,6
25,42,6,15,0,1,6
26,42,6,30,0,1,6
27,42,6,45,0,1,6
28,42,7,0,0,0,6
29,42,7,15,0,0,6
30,42,7,30,0,0,6
31,42,7,45,0,0,6
32,42,8,0,0,0,6
33,42,8,15,0,0,6
34,42,8,30,0,0,6
35,42,8,45,0,0,6
36,42,9,0,0,0,6
37,42,9,15,0,0,6
38,42,9,30,0,0,6
39,42,9,45,0,0,6
40,42,10,0,0,0,6
41,42,10,15,0,0,6
42,42,10,30,1,1,6
43,42,10,45,0,0,6
44,42,11,0,0,0,6
45,42,11,15,0,0,6
46,42,11,30,0,0,6
47,42,11,45,0,0,6
48,42,12,0,0,0,6
49,42,12,15,0,0,6
